424.7212 	DATA 	Keypress: n
424.7350 	EXP 	recall_text: text = 'turn'
425.9068 	DATA 	Keypress: return
427.5588 	EXP 	recall_text: text = ''
427.5588 	EXP 	recall_inst: autoDraw = False
427.5588 	EXP 	recall_text: autoDraw = False
427.5588 	EXP 	Set playback playing
432.4749 	EXP 	Set playback paused
432.4749 	EXP 	recall_inst: autoDraw = True
432.4749 	EXP 	recall_text: autoDraw = True
432.8115 	DATA 	Keypress: p
432.8415 	EXP 	recall_text: text = 'p'
432.8777 	DATA 	Keypress: u
432.9071 	EXP 	recall_text: text = 'pu'
433.0318 	DATA 	Keypress: t
433.0901 	EXP 	recall_text: text = 'put'
433.2774 	DATA 	Keypress: return
434.8996 	EXP 	recall_text: text = ''
434.8996 	EXP 	recall_inst: autoDraw = False
434.8996 	EXP 	recall_text: autoDraw = False
434.8996 	EXP 	Set playback playing
452.9246 	EXP 	Set playback paused
452.9246 	EXP 	recall_inst: autoDraw = True
452.9246 	EXP 	recall_text: autoDraw = True
455.4320 	DATA 	Keypress: w
455.4899 	EXP 	recall_text: text = 'w'
455.7598 	DATA 	Keypress: a
455.7909 	EXP 	recall_text: text = 'wa'
456.0814 	DATA 	Keypress: i
456.1394 	EXP 	recall_text: text = 'wai'
456.2406 	DATA 	Keypress: t
456.2733 	EXP 	recall_text: text = 'wait'
456.4764 	DATA 	Keypress: return
458.1318 	EXP 	recall_text: text = ''
458.1318 	EXP 	recall_inst: autoDraw = False
458.1318 	EXP 	recall_text: autoDraw = False
458.1318 	EXP 	Set playback playing
495.0225 	EXP 	Set playback paused
495.0225 	EXP 	recall_inst: autoDraw = True
495.0225 	EXP 	recall_text: autoDraw = True
495.7651 	DATA 	Keypress: l
495.8221 	EXP 	recall_text: text = 'l'
495.9248 	DATA 	Keypress: e
495.9567 	EXP 	recall_text: text = 'le'
496.1246 	DATA 	Keypress: a
496.1552 	EXP 	recall_text: text = 'lea'
496.2471 	DATA 	Keypress: n
496.3052 	EXP 	recall_text: text = 'lean'
496.5249 	DATA 	Keypress: return
498.1587 	EXP 	recall_text: text = ''
498.1587 	EXP 	recall_inst: autoDraw = False
498.1587 	EXP 	recall_text: autoDraw = False
498.1587 	EXP 	Set playback playing
501.5047 	EXP 	Set playback paused
501.5047 	EXP 	recall_inst: autoDraw = True
501.5047 	EXP 	recall_text: autoDraw = True
503.7586 	DATA 	Keypress: r
503.7884 	EXP 	recall_text: text = 'r'
503.8409 	DATA 	Keypress: e
503.8721 	EXP 	recall_text: text = 're'
504.0478 	DATA 	Keypress: a
504.1050 	EXP 	recall_text: text = 'rea'
504.8927 	DATA 	Keypress: c
